Compañia,"Desc, compañia",Auxiliar,"Desc, auxiliar",Saldo inicial,Saldo final
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,111505004,"(FE) BANCOLOMBIA Cta No, 69000008136","235989770,6",2631773827
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,111505005,"(FE) BANCO COLPATRIA Cta No, 0072967711","71810646,4",105959209
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,111505082,"(60) OCCIDENTE Cta No,288839293","4390580,37",21598465482
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,111505192,"DAVIVIENDA CTA NO, 005069993060","8982641,82","198727869,3"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,111505195,"(60) BANCOLOMBIA Cta No,17823311257","17556662,57","16286164,69"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,111505350,"(60) COLPATRIA Cta No, 0132098160","8251195,11","8536662,75"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,130105105,TÍTULOS DE TESORERÍA -TES,128861557192,79199014695
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695001,"(FE) DAVIVIENDA Cta No,482800036006","1612567,08","44121,43"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695002,"(FE) BCO BOGOTA Cta No,049335052","427236,89","119261,32"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695004,"(LD) BCO DAVIVIENDA cta No,482800025215","96838,1","730103,11"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695007,"(FE) BANCO BBVA Cta No, 895000075","138,88","12,71"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695025,RETENCION EN LA FUENTE,10584560,10584560
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695196,"(60) BANCOLOMBIA Cau No,17823311257","4252,89","6351,16"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695198,"(60) BBVA Cta cau No,895000602","470734,51","470734,51"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695206,"(60) BOGOTA Cau No,049126758","765019,26","765019,26"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,161695207,"(60) DAVIVIENDA Cau No,005070350045","1412,64","40615,12"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,162825010,EN GARANTIA,1063153724,1063153724
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,192595002,CUENTAS DE DEPOSITO (CUD),0,0
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,192595003,REVISORIA FISCAL,0,0
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,250105035,REVISORIA FISCAL,0,0
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,250110015,COMISION DE ADMINISTRACION,"-28228873,63","-8834253,01"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,250295050,OTROS PROVEEDORES,0,0
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,-2175359
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,250305020,RETENCION PROVEEDORES,0,0
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-378127188890,-247171362918
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,410355010,REND X COMPROMISOS DE TRANSF OP SIM,0,-689679041
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,410705105,TÍTULOS DE TESORERÍA -TES,0,-8627581513
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,411405015,INGRESO OP REPO,0,"-31685408,71"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,411495001,"(FE) DAVIVIENDA Cta No,482800036006",0,"-85515103,12"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,411495003,"(FE) OCCIDENTE Cta No, 219885886",0,"-134347192,7"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,411495005,"(FE) BANCO COLPATRIA Cta No, 0072967711",0,"-5939838,27"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,411495197,"(60) DAVIVIENDA Cta Cau No,005070366660",0,"-45506122,17"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,411495207,"(60) DAVIVIENDA Cau No,005070350045",0,"-53582220,66"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,411495350,"(60) BANCOLOMBIA Cta Cau No,0132098160",0,"-315121,38"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,412505105,TÍTULOS DE TESORERÍA -TES,0,"-625716550,2"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,412505115,OTROS EMISORES NACIONALES,0,-234098900
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,510605115,OTROS EMISORES NACIONALES,0,3239078450
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,512505105,TÍTULOS DE TESORERÍA -TES,0,"137477964,6"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,513015003,REVISORIA FISCAL,0,"7511715,58"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,513095010,CALIFICADORA,0,"19695024,49"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"2038688,83"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,519095006,CUENTAS DE DEPOSITO (CUD),0,"2051655,7"
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,590505010,CANCELACION DE INGRESOS RF,0,1438055176
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,810505105,TÍTULOS DE TESORERÍA -TES,128861557192,79199014695
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,810505115,OTROS EMISORES NACIONALES,243761725450,141501711100
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,821505010,EN TITULOS DE TESORERIA - TES,0,0
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,821510010,VALORES RECIBIDOS EN OP SIM ACTIVAS DB,0,0
178,FIC RENTA FIJA MEDIANO PLAZO MULTIESCALA,830505010,DEUDORAS POR CONTRA,-372623282642,-220700725795
186,FCP TC LATAM COMPARTIMENTO C,111505003,"(LC) BANCOLOMBIA Cta No, 69000002515","1019421,15","1384056,13"
186,FCP TC LATAM COMPARTIMENTO C,182705010,PROPIEDADES DE INVERSION,5050562393,5050562393
186,FCP TC LATAM COMPARTIMENTO C,250110015,COMISION DE ADMINISTRACION,0,0
186,FCP TC LATAM COMPARTIMENTO C,250340010,SOBRE LAS VENTAS POR PAGAR 19%,"-10317132,8","-5342361,6"
186,FCP TC LATAM COMPARTIMENTO C,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-8976060926,-8018989637
186,FCP TC LATAM COMPARTIMENTO C,410805300,EMISORES NACIONALES,0,0
186,FCP TC LATAM COMPARTIMENTO C,411495003,"(LT) BANCOLOMBIA Cta No,69000002515",0,"-398425,12"
186,FCP TC LATAM COMPARTIMENTO C,419595020,OTROS INGRESOS OPERACIONALES,0,0
186,FCP TC LATAM COMPARTIMENTO C,511325010,COMISION CUSTODIA FIJA,0,"1660559,54"
186,FCP TC LATAM COMPARTIMENTO C,513015003,REVISORIA FISCAL,0,"4318450,19"
187,FCP TC LATAM COMPARTIMENTO D,250110010,COMISION CUSTODIA FIJA,0,0
187,FCP TC LATAM COMPARTIMENTO D,250340010,SOBRE LAS VENTAS POR PAGAR 19%,"-380642,4","-197587,3"
187,FCP TC LATAM COMPARTIMENTO D,253105110,CUENTA COMPENSACION,"-52572631,87","-323824443,9"
187,FCP TC LATAM COMPARTIMENTO D,410705120,EMISORES EXTRANJEROS,0,"-17621452,98"
187,FCP TC LATAM COMPARTIMENTO D,411495005,"(LD) BANCOLOMBIA PANAMA CTA,80100001883",0,"-741903,96"
187,FCP TC LATAM COMPARTIMENTO D,411495999,OTROS,0,"-61823290,05"
187,FCP TC LATAM COMPARTIMENTO D,414515010,ARRENDAMIENTO INMUEBLES IVA 19%,0,"-3048496,07"
187,FCP TC LATAM COMPARTIMENTO D,510605120,EMISORES EXTRANJEROS,0,0
187,FCP TC LATAM COMPARTIMENTO D,510805010,POR DISMINUCION EN EL VALOR RAZONABLE,0,"664762001,5"
187,FCP TC LATAM COMPARTIMENTO D,511325010,COMISION CUSTODIA FIJA,0,"851036,77"
187,FCP TC LATAM COMPARTIMENTO D,511512010,GASTOS BANCARIOS,0,"542870,99"
187,FCP TC LATAM COMPARTIMENTO D,511548010,"COMISION DE ADMINISTRACION R,F,",0,"5456970,86"
187,FCP TC LATAM COMPARTIMENTO D,511595015,OTRAS COMISIONES,0,197523
187,FCP TC LATAM COMPARTIMENTO D,513095090,OTROS HONORARIOS,0,"2203785,52"
187,FCP TC LATAM COMPARTIMENTO D,513535010,POR REEXPRESION DE OTROS ACTIVOS,0,"154772798,5"
187,FCP TC LATAM COMPARTIMENTO D,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"115277,96"
187,FCP TC LATAM COMPARTIMENTO D,514005011,IMPOVENTAS,0,"783527,91"
187,FCP TC LATAM COMPARTIMENTO D,519095010,ADMINISTRACION DE ARRENDAMIENTOS,0,"334033,89"
187,FCP TC LATAM COMPARTIMENTO D,519095999,OTROS,0,0
187,FCP TC LATAM COMPARTIMENTO D,810505115,OTROS EMISORES NACIONALES,0,"61246769,12"
187,FCP TC LATAM COMPARTIMENTO D,810505205,EMISORES NACIONALES,"163496651,2","83865325,61"
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,111505085,"(EAC) BANCOLOMBIA Cta No,03130741559","339397408,8",0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,161695015,GASTOS VARIOS DE ADMON,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,161695045,CUENTA COMPENSACION,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,411495085,"(EAC) BANCOLOMBIA Cau No,03130741559",0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,513015003,REVISORIA FISCAL,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,514005011,IMPOVENTAS,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,519095999,OTROS,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,590505010,CANCELACION DE INGRESOS RF,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,590505020,UTILIDAD/PERDIDA PAGADA EN REDENCIONES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,130205300,EMISORES  NACIONALES,2480984398,1999464968
240,FCP TC LATAM - COMPARTIMENTO E,192595015,COMISION DE GESTION,0,0
240,FCP TC LATAM - COMPARTIMENTO E,192595030,AMORTIZACIÓN COMISIÓN DE ADMÓN,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250110010,COMISION CUSTODIO FIJA,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250110015,COMISION DE ADMINISTRACION,0,0
186,FCP TC LATAM COMPARTIMENTO C,513095090,OTROS HONORARIOS,0,"6422634,6"
186,FCP TC LATAM COMPARTIMENTO C,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"637808,63"
186,FCP TC LATAM COMPARTIMENTO C,519095050,GASTOS REEMBOLSABLES,0,"44319911,98"
186,FCP TC LATAM COMPARTIMENTO C,590505010,CANCELACION DE INGRESOS RF,0,"28928711,72"
186,FCP TC LATAM COMPARTIMENTO C,590505015,CANCELACION DE INGRESOS RV,0,0
186,FCP TC LATAM COMPARTIMENTO C,810505115,OTROS EMISORES NACIONALES,0,1477771290
186,FCP TC LATAM COMPARTIMENTO C,829595999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,"-100171755,4","-91739856,77"
186,FCP TC LATAM COMPARTIMENTO C,830505010,DEUDORAS POR CONTRA,-2267548550,-3745319840
186,FCP TC LATAM COMPARTIMENTO C,840505999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,"100171755,4","91739856,77"
187,FCP TC LATAM COMPARTIMENTO D,111510005,(LD) BANCOLOMBIA PANAMA CTA: 80100001883,"255886528,4",452053940
187,FCP TC LATAM COMPARTIMENTO D,130205300,EMISORES  NACIONALES,"79631325,64","0,01"
187,FCP TC LATAM COMPARTIMENTO D,130210300,EMISORES EXTRANJEROS,1410187517,"825056841,5"
187,FCP TC LATAM COMPARTIMENTO D,161695005,"(LD) BANCOLOMBIA PANAMA CTA,80100001883","63077,4","103364,37"
187,FCP TC LATAM COMPARTIMENTO D,161695431,"(TD) BANCOLOMBIA Cau No,03141537767","27022,1","106979,78"
187,FCP TC LATAM COMPARTIMENTO D,163035010,IVA DESCONTABLE 19%,"41204,4","21585,4"
187,FCP TC LATAM COMPARTIMENTO D,250110015,COMISION DE ADMINISTRACION,0,0
187,FCP TC LATAM COMPARTIMENTO D,253105003,RENDIMIENTOS FINANCIEROS,0,0
187,FCP TC LATAM COMPARTIMENTO D,253105220,CUENTA COMPENSACION DIVISAS,0,0
187,FCP TC LATAM COMPARTIMENTO D,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-2508107430,-1762891520
187,FCP TC LATAM COMPARTIMENTO D,410705115,OTROS EMISORES NACIONALES,0,0
187,FCP TC LATAM COMPARTIMENTO D,410805300,EMISORES NACIONALES,0,0
187,FCP TC LATAM COMPARTIMENTO D,411495431,"(TD) BANCOLOMBIA Cau No,03141537767",0,"-3197642,43"
187,FCP TC LATAM COMPARTIMENTO D,413515010,DIFERENCIA EN CAMBIO,0,"-118495630,9"
187,FCP TC LATAM COMPARTIMENTO D,512505120,EMISORES EXTRANJEROS,0,"5075172,54"
187,FCP TC LATAM COMPARTIMENTO D,513015003,REVISORIA FISCAL,0,"2213205,71"
187,FCP TC LATAM COMPARTIMENTO D,517040010,DE INVERSIONES,0,"72569251,1"
187,FCP TC LATAM COMPARTIMENTO D,519095050,GASTOS REEMBOLSADOS,0,"40266869,46"
187,FCP TC LATAM COMPARTIMENTO D,590505010,CANCELACION DE INGRESOS RF,0,"-105463547,4"
187,FCP TC LATAM COMPARTIMENTO D,590505015,CANCELACION DE INGRESOS RV,0,-639752362
187,FCP TC LATAM COMPARTIMENTO D,810505120,EMISORES EXTRANJEROS,1727136065,"825056841,5"
187,FCP TC LATAM COMPARTIMENTO D,829595999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,-1742377485,-1595713884
187,FCP TC LATAM COMPARTIMENTO D,830505010,DEUDORAS POR CONTRA,-1890632717,"-970168936,2"
187,FCP TC LATAM COMPARTIMENTO D,840505999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,1742377485,1595713884
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,111505086,"(EC) BANCOLOMBIA Cta No,69000001704","35009,56",0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,161695085,"(EAC) BANCOLOMBIA Cau No,03130741559",0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,161695086,"(EC) BANCOLOMBIA Cta No,69000001704","88,02",0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,250110010,COMISION CUSTODIA FIJA,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,253105003,CUENTA CORRIENTE IBA,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,253105110,CUENTA COMPENSACION,"-89,37",0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,352505010,PARTICIPACIONES EN FDO DE INVERSION COLE,-339432417,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,411495086,"(EC) BANCOLOMBIA Cta Cau No,69000001704",0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,411495999,OTROS,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,511325010,COMISION CUSTODIA FIJA,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,511512010,GASTOS BANCARIOS,0,0
200,FCP ENERGETICO ANDINO COMPARTIMENTO C,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,0
240,FCP TC LATAM - COMPARTIMENTO E,111505005,"(LT) BANCOLOMBIA Cta No,69000002518",0,0
240,FCP TC LATAM - COMPARTIMENTO E,111505531,"(TE) BANCOLOMBIA Cta, 03141537881",2273250342,"676688120,9"
240,FCP TC LATAM - COMPARTIMENTO E,111510006,(LE) BANCOLOMBIA PANAMA CTA: 80100005498,2360536883,"736212717,9"
240,FCP TC LATAM - COMPARTIMENTO E,130120120,EMISORES EXTRANJEROS,5255276396,0
240,FCP TC LATAM - COMPARTIMENTO E,130210300,EMISORES EXTRANJEROS,39794975422,24495384582
240,FCP TC LATAM - COMPARTIMENTO E,136000300,INVERSIONES DERECHOS FIDUCIARIOS,127824271,28939321084
240,FCP TC LATAM - COMPARTIMENTO E,136005010,INVERSIONES DERECHOS FIDUCIARIOS,31999832174,0
240,FCP TC LATAM - COMPARTIMENTO E,161695005,"(LT) BANCOLOMBIA Cta No,69000002518","0,48","0,48"
240,FCP TC LATAM - COMPARTIMENTO E,161695006,"(LE) BANCOLOMBIA PANAMA CTA,80100005498","610732,73","639230,47"
240,FCP TC LATAM - COMPARTIMENTO E,161695015,GASTOS VARIOS DE ADMON,0,"4,09"
240,FCP TC LATAM - COMPARTIMENTO E,161695045,CUENTA CORRIENTE,0,5551812474
240,FCP TC LATAM - COMPARTIMENTO E,161695531,"(TE) BANCOLOMBIA Cau No,03141537881","552269,23","1441880,19"
240,FCP TC LATAM - COMPARTIMENTO E,161695999,PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,161695999,PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,161695999,PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,161695999,PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250105010,HONORARIOS,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250295050,OTROS PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250305011,RENDIMIENTOS FINANCIEROS CAPITALIZADOS,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250305020,RTE FTE PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250305020,RTE FTE PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250305020,RTE FTE PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,253105003,CUENTA CORRIENTE IBA,0,0
240,FCP TC LATAM - COMPARTIMENTO E,253105110,CUENTA COMPENSACION,-2694852709,-2890922551
240,FCP TC LATAM - COMPARTIMENTO E,410705120,EMISORES EXTRANJEROS,0,"-156243570,3"
240,FCP TC LATAM - COMPARTIMENTO E,411495006,"(LE) BANCOLOMBIA PANAMA CTA,80100005498",0,"-2212547,87"
240,FCP TC LATAM - COMPARTIMENTO E,250295050,OTROS PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250295050,OTROS PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250295050,OTROS PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,250305020,RTE FTE PROVEEDORES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,253105220,CUENTA COMPENSACION DIVISAS,0,"-650626887,3"
240,FCP TC LATAM - COMPARTIMENTO E,352505010,PARTICIPACIONES EN FDO DE INVERSIÓN COLE,-81598990179,-58859415624
240,FCP TC LATAM - COMPARTIMENTO E,410805300,EMISORES NACIONALES,0,0
240,FCP TC LATAM - COMPARTIMENTO E,413515010,POR REEXPRESIÓN DE OTROS ACTIVOS,0,"-266446471,9"
240,FCP TC LATAM - COMPARTIMENTO E,511325010,COMISION CUSTODIA FIJA,0,"4635728,66"
240,FCP TC LATAM - COMPARTIMENTO E,513015003,REVISORIA FISCAL,0,4199001
240,FCP TC LATAM - COMPARTIMENTO E,513095090,OTROS HONORARIOS,0,"14007240,01"
240,FCP TC LATAM - COMPARTIMENTO E,513535010,POR REEXPRESION DE OTROS ACTIVOS,0,"327059876,3"
240,FCP TC LATAM - COMPARTIMENTO E,514005010,IMPUESTO A LOS MOVIMIENTOS FINANCIEROS,0,"2014744,73"
240,FCP TC LATAM - COMPARTIMENTO E,519095050,GASTOS REEMBOLSADOS,0,225134666
240,FCP TC LATAM - COMPARTIMENTO E,590505015,CANCELACION DE INGRESOS RV,0,-16882623459
240,FCP TC LATAM - COMPARTIMENTO E,810505120,EMISORES EXTRANJEROS,45050251817,24495384582
240,FCP TC LATAM - COMPARTIMENTO E,829595999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,-25492349258,-23346545748
240,FCP TC LATAM - COMPARTIMENTO E,840505999,OTRAS CUENTAS DE ORDEN ACREEDORAS USD,25492349258,23346545748
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,110505110,CAJA GENERAL,0,0
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505003,"(FIR) DAVIVIENDA Cta No, 005069993474","660086,92","684072,62"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505004,(FIR) Bancolombia CTA AH 03151159060,4721123288,1015166501
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505005,(FIR) Bancolombia CTA CTE 03164963055,"101529712,9","101910865,9"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505006,(FIR) Bancolombia CTA CTE 03164961182,100000,100000
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505008,(FIR) Occidente CTA AH 288857402,"9088572,61","5437466,52"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505014,"(FIR) Banco Popular Cta, 500804743994","8271539,8","8275671,47"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505017,(FIR) GNB SUDAMERIS CTA AH 91000023490,14771499343,"518956779,6"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505018,"(FIR) BANCO POPULAR CTA No, 500805563596","5752206,34","6013826,81"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505019,"(FIR) BANCOLOMBIA CTA No, 69000008139","2298642,44","1103064,17"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,130205300,EMISORES  NACIONALES,0,17368223608
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695001,"(FIR) DAVIVIENDA Cta Cau No,005000311323","1217913,28","1219136,19"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695004,"(LD) BCO DAVIVIENDA cta No,482800025215","740844,13","192655,55"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695008,(FIR) Occidente CTA CAU AH 288857402,"-1431830,76","-1430347,34"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695012,"(FIR) Bco de Bogota Cta, Aho 049316169","21252,65","27572,03"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695017,(FIR) Davivienda CTA AH 482800036030,"740,04","10000,59"
240,FCP TC LATAM - COMPARTIMENTO E,411495300,INTERESES TITULOS,0,"-53586982,56"
240,FCP TC LATAM - COMPARTIMENTO E,411495531,(TE) BANCOLOMBIA CAU 03141537881,0,"-53174163,37"
240,FCP TC LATAM - COMPARTIMENTO E,411495999,OTROS,0,"-9269,25"
240,FCP TC LATAM - COMPARTIMENTO E,510605120,EMISORES EXTRANJEROS,0,0
240,FCP TC LATAM - COMPARTIMENTO E,510805010,POR DISMINUCION EN EL VALOR RAZONABLE,0,16154404445
240,FCP TC LATAM - COMPARTIMENTO E,511512010,GASTOS BANCARIOS,0,"1598646,2"
240,FCP TC LATAM - COMPARTIMENTO E,511548010,"COMISION DE ADMINISTRACION R,F,",0,"82489121,08"
240,FCP TC LATAM - COMPARTIMENTO E,511595011,COMISION DE GESTION,0,379541328
240,FCP TC LATAM - COMPARTIMENTO E,511595015,OTRAS COMISIONES,0,1040622
240,FCP TC LATAM - COMPARTIMENTO E,512505120,EMISORES EXTRANJEROS,0,0
240,FCP TC LATAM - COMPARTIMENTO E,514005011,IMPOVENTAS,0,"3009286,25"
240,FCP TC LATAM - COMPARTIMENTO E,514005015,IVA COMISION GESTOR PROFESIONAL,0,"72112852,02"
240,FCP TC LATAM - COMPARTIMENTO E,519095999,OTROS,0,"3,09"
240,FCP TC LATAM - COMPARTIMENTO E,590505010,CANCELACION DE INGRESOS RF,0,"143048903,8"
240,FCP TC LATAM - COMPARTIMENTO E,810505205,EMISORES NACIONALES,34608640843,30938786052
240,FCP TC LATAM - COMPARTIMENTO E,830505010,DEUDORAS POR CONTRA,-79658892661,-55434170633
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505001,(FIR) Davivienda CTA AH 005000311323,"969720,51","6353169,11"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505010,(FIR) Occidente CTA CTE 288857493,"16774864,33","67082891,12"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505012,"(FIR) Bco de Bogota Cta, Aho 049316169",3360086,3610013
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505013,"(FIR) Bco de Bogota Cta, cte 049316151","32522398,56","43710254,26"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505015,(FIR) Davivienda CTA AH 482800036030,"9566993,47","114375708,4"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505016,(FIR) Occidente CTA AH 219885902,0,"1839078,31"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,111505160,"BCO REPUBLICA CTA NO,62250063",0,0
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,136000300,INVERSIONES DERECHOS FIDUCIARIOS,697616530839,717665984256
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161205010,ARRENDAMIENTOS DE BIENES PROPIOS,"350849798,7",1133311107
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695005,(FIR) Occidente CTA AH 219885902,0,"2469,82"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695006,(FIR) BANCO SUDAMERIS CTA AH 91000023490,"137289687,5","105249966,4"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695011,(FIR) Sudameris Cta Aho 91000017850,"-190829,26","-190829,26"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695014,"(FIR) Banco Popular Cta, 500804743994","7426,09","13142,66"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695015,GASTOS VARIOS DE ADMON,"23163,9","4066424,47"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695019,"(FIR) BANCOLOMBIA CTA No, 69000008139","691,82","775,35"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695045,CUENTA CORRIENTE,172875636,4040352116
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695050,"SERV, PUBLICOS","65869973,77","43971105,92"
257,FIC INMOBILIARIO DE RENTA DAVIVIENDA CORREDORES,161695999,PROVEEDORES,2847000,2847000
